add device 1: /dev/input/event5
  name:     "msm8974-taiko-mtp-snd-card Headset Jack"
add device 2: /dev/input/event4
  name:     "msm8974-taiko-mtp-snd-card Button Jack"
add device 3: /dev/input/event3
  name:     "hs_detect"
add device 4: /dev/input/event1
  name:     "touch_dev"
add device 5: /dev/input/event0
  name:     "qpnp_pon"
add device 6: /dev/input/event2
  name:     "gpio-keys"
/dev/input/event1: 0003 0036 00000445
/dev/input/event1: 0003 003a 00000032
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000154
/dev/input/event1: 0003 0036 00000458
/dev/input/event1: 0003 003a 00000031
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000128
/dev/input/event1: 0003 0036 0000046c
/dev/input/event1: 0003 003a 00000030
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000fe
/dev/input/event1: 0003 0036 00000482
/dev/input/event1: 0003 003a 0000002d
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 ffffffff
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 00000061
/dev/input/event1: 0003 0035 00000041
/dev/input/event1: 0003 0036 00000442
/dev/input/event1: 0003 0030 00000004
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000042
/dev/input/event1: 0003 003a 0000002e
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000048
/dev/input/event1: 0003 003a 0000002f
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000056
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000069
/dev/input/event1: 0003 003a 00000030
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000082
/dev/input/event1: 0003 0036 00000444
/dev/input/event1: 0003 003a 00000032
/dev/input/event1: 0003 0030 00000005
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000a2
/dev/input/event1: 0003 0036 00000445
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000c9
/dev/input/event1: 0003 0036 00000447
/dev/input/event1: 0003 003a 00000033
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000f3
/dev/input/event1: 0003 0036 00000448
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000125
/dev/input/event1: 0003 0036 00000449
/dev/input/event1: 0003 003a 00000035
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000161
/dev/input/event1: 0003 0036 0000044b
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000001a8
/dev/input/event1: 0003 0036 00000453
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 ffffffff
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 00000062
/dev/input/event1: 0003 0035 00000113
/dev/input/event1: 0003 0036 0000059d
/dev/input/event1: 0003 003a 00000021
/dev/input/event1: 0003 0030 00000004
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0036 0000059c
/dev/input/event1: 0003 003a 00000025
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000112
/dev/input/event1: 0003 0036 00000599
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0036 0000058e
/dev/input/event1: 0003 003a 00000028
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0036 00000574
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0036 00000543
/dev/input/event1: 0003 003a 0000002b
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000110
/dev/input/event1: 0003 0036 00000500
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000109
/dev/input/event1: 0003 0036 000004ad
/dev/input/event1: 0003 003a 0000002e
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000fe
/dev/input/event1: 0003 0036 00000463
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000ef
/dev/input/event1: 0003 0036 00000423
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 000000d8
/dev/input/event1: 0003 0036 000003dc
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 ffffffff
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 00000063
/dev/input/event1: 0003 0035 0000013d
/dev/input/event1: 0003 0036 0000055c
/dev/input/event1: 0003 003a 0000002c
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0036 00000553
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 0000013e
/dev/input/event1: 0003 0036 0000052c
/dev/input/event1: 0003 003a 0000002d
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 0000013a
/dev/input/event1: 0003 0036 000004da
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 0000012f
/dev/input/event1: 0003 0036 00000482
/dev/input/event1: 0003 003a 0000002e
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000115
/dev/input/event1: 0003 0036 00000423
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 ffffffff
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 00000064
/dev/input/event1: 0003 0035 0000016b
/dev/input/event1: 0003 0036 000004fc
/dev/input/event1: 0003 0030 00000005
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 0000016a
/dev/input/event1: 0003 0036 000004f0
/dev/input/event1: 0003 003a 0000002f
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000163
/dev/input/event1: 0003 0036 000004c0
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 00000151
/dev/input/event1: 0003 0036 00000474
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0035 0000012c
/dev/input/event1: 0003 0036 0000041b
/dev/input/event1: 0000 0000 00000000
/dev/input/event1: 0003 0039 ffffffff
/dev/input/event1: 0000 0000 00000000
